BotName Bulent
Time LocX LocY LocZ Health Shoot AltSh EnVis Jump Crouch RotPitch RotYaw Weapon ELocX ELocY ELocZ HVic WVic HTaken WTaken EName
2276835 1109.51 -1967.93 -462.15 100 0 0 0 0 0 64527 36646 AssaultRifle 41.16 12.72 -590.15 0 1 0 0 Axon
WEAPON_PICKED at 2276979 1009.0 -1989.0 -500.1
2277083 993.09 -1998.04 -462.15 100 0 0 0 0 0 64784 29740 FlakCannon 41.16 12.72 -590.15 0 1 0 1 Axon
2277326 884.59 -1965.09 -462.15 100 0 0 0 0 0 65298 28716 FlakCannon 41.16 12.72 -590.15 0 0 0 0 Axon
2277574 770.94 -1923.82 -462.15 100 0 0 0 0 0 65298 30634 FlakCannon 41.16 12.72 -590.15 0 0 0 0 Axon
2277822 652.1 -1904.52 -462.15 100 0 0 0 0 0 65041 31646 FlakCannon 41.16 12.72 -590.15 0 0 0 0 Axon
2278069 534.69 -1893.71 -462.15 100 0 0 0 0 0 65041 30726 FlakCannon 41.16 12.72 -590.15 1 0 0 0 Axon
2278316 416.89 -1904.59 -462.15 100 0 0 0 0 0 0 18608 FlakCannon 41.16 12.72 -590.15 1 0 0 0 Axon
2278566 313.81 -1843.57 -462.15 100 0 0 0 0 0 257 18288 FlakCannon 41.16 12.72 -590.15 1 0 0 0 Axon
2278815 229.84 -1768.15 -462.15 100 0 0 0 0 0 257 18078 FlakCannon 41.16 12.72 -590.15 1 0 0 0 Axon
2279064 221.51 -1644.87 -462.15 100 0 0 0 0 0 1542 14724 FlakCannon 41.16 12.72 -590.15 1 0 0 0 Axon
HEALTH_PICKED at 2279261 220.0 -1516.0 -429.0
2279316 230.69 -1521.99 -410.6 105 0 0 0 0 0 2570 17144 FlakCannon 41.16 12.72 -590.15 1 0 1 0 Axon
HEALTH_PICKED at 2279461 218.0 -1404.0 -378.0
2279563 227.96 -1410.25 -354.72 110 0 0 0 0 0 3084 16256 FlakCannon 41.16 12.72 -590.15 1 0 1 0 Axon
HEALTH_PICKED at 2279707 218.0 -1290.0 -316.0
2279809 229.2 -1290.22 -294.71 115 0 0 0 0 0 3599 16256 FlakCannon 41.16 12.72 -590.15 1 0 1 0 Axon
2280057 230.63 -1172.14 -270.0 115 0 0 0 0 0 3599 16256 FlakCannon 41.16 12.72 -590.15 0 0 0 0 Axon
2280301 233.04 -1045.85 -270.0 115 0 0 0 0 0 20 16844 FlakCannon 41.16 12.72 -590.15 0 0 0 0 Axon
2280513 229.34 -938.96 -270.0 115 0 0 0 0 0 20 16844 FlakCannon 41.16 12.72 -590.15 0 0 0 0 Axon
2280722 225.86 -840.78 -270.0 115 0 0 0 0 0 0 14876 FlakCannon 41.16 12.72 -590.15 0 0 0 0 Axon
2280966 270.92 -728.59 -270.0 115 0 0 0 0 0 65298 8580 FlakCannon 41.16 12.72 -590.15 0 0 0 0 Axon
2281214 352.18 -643.7 -270.0 115 0 0 0 0 0 65041 7982 FlakCannon 41.16 12.72 -590.15 0 0 0 0 Axon
2281461 437.48 -562.73 -270.0 115 0 0 0 0 0 65298 7272 FlakCannon 41.16 12.72 -590.15 0 0 0 0 Axon
2281713 533.93 -485.02 -270.0 115 0 0 0 0 0 20 6742 FlakCannon 41.16 12.72 -590.15 0 0 0 0 Axon
2281964 621.98 -415.37 -270.0 115 0 0 0 0 0 65041 8076 FlakCannon 41.16 12.72 -590.15 0 0 0 0 Axon
2282208 696.86 -321.88 -270.0 115 0 0 0 0 0 64270 12496 FlakCannon 41.16 12.72 -590.15 0 0 0 0 Axon
2282456 741.1 -204.17 -270.0 115 0 0 0 0 0 65298 13262 FlakCannon 41.16 12.72 -590.15 0 0 0 0 Axon
2282705 777.09 -90.18 -270.0 115 0 0 0 0 0 65298 13224 FlakCannon 41.16 12.72 -590.15 0 0 0 0 Axon
2282949 834.7 7.27 -270.0 115 0 0 0 0 0 63242 10568 FlakCannon 41.16 12.72 -590.15 0 0 0 0 Axon
2283194 946.69 41.01 -270.0 115 0 0 0 0 0 59128 11064 FlakCannon 41.16 12.72 -590.15 0 0 0 0 Axon
2283446 1061.09 69.09 -275.42 115 0 0 0 0 0 57586 11450 FlakCannon 41.16 12.72 -590.15 0 0 0 0 Axon
2283647 1162.32 111.07 -323.74 115 0 0 1 0 0 59643 21606 FlakCannon 965.31 689.98 -590.15 0 0 0 0 Axon
2283895 1222.92 191.09 -435.3 115 0 0 1 0 0 61185 22174 FlakCannon 965.31 689.98 -590.15 0 0 0 0 Axon
2284144 1206.34 307.22 -590.15 115 0 0 1 0 0 64527 21376 FlakCannon 965.31 689.98 -590.15 0 0 0 0 Axon
2284396 1160.14 414.82 -561.69 115 0 0 1 1 0 64784 21222 FlakCannon 965.31 689.98 -590.15 0 0 0 0 Axon
2284639 1101.26 519.89 -529.33 115 0 0 1 1 0 62213 22252 FlakCannon 967.13 671.48 -590.15 0 0 0 0 Axon
2284886 1021.27 598.15 -568.32 115 0 0 1 1 0 59128 36714 FlakCannon 977.4 567.15 -590.15 0 0 0 0 Axon
2285137 988.2 700.67 -590.15 115 0 0 0 0 0 62213 51526 FlakCannon 977.4 567.15 -590.15 0 0 0 0 Axon
2285386 922.47 785.23 -590.15 115 0 0 1 0 0 62213 51340 FlakCannon 998.5 352.56 -590.15 0 0 0 0 Axon
2285636 898.57 737.42 -583.96 115 0 0 1 1 0 64784 54086 FlakCannon 1034.32 245.36 -547.39 0 0 0 0 Axon
2285880 936.52 639.07 -533.69 115 0 0 1 1 0 65298 53312 FlakCannon 1087.91 136.34 -531.72 0 0 0 0 Axon
2286129 930.63 540.5 -441.91 33 1 0 1 1 0 63756 52584 FlakCannon 1139.98 33.32 -592.38 0 0 0 0 Axon
2286377 941.81 442.94 -430.78 33 0 0 1 1 0 62985 53452 FlakCannon 1123.68 59.15 -590.15 0 0 0 0 Axon
2286624 967.73 414.23 -482.94 33 0 0 1 1 0 59643 57666 FlakCannon 1090.81 128.58 -590.15 0 0 0 0 Axon
2286871 1035.18 335.49 -590.15 33 1 0 1 0 0 63756 54124 FlakCannon 1073.24 165.9 -590.15 0 0 0 0 Axon
2287117 1077.99 230.99 -590.15 33 0 0 1 0 0 64270 50094 FlakCannon 1073.24 165.9 -590.15 0 0 0 0 Axon
2287363 1166.84 210.72 -590.1 33 0 0 1 0 0 62728 48636 FlakCannon 1073.24 165.9 -590.15 0 0 0 0 Axon
2287616 1289.26 203.1 -533.64 33 0 0 0 1 0 62985 35120 FlakCannon 1073.24 165.9 -590.15 0 0 0 0 Axon
BOT_KILLED at 2287717
2288855 780.0 96.0 47.0 100 0 0 0 1 0 0 32568 None 1073.24 165.9 -590.15 0 0 0 0 Axon
2289103 780.0 96.0 49.85 100 0 0 0 1 0 0 32512 AssaultRifle 1073.24 165.9 -590.15 0 0 0 0 Axon
2289349 771.67 93.91 49.85 100 0 0 0 1 0 514 36276 AssaultRifle 1073.24 165.9 -590.15 0 0 0 0 Axon
2289595 668.11 49.84 50.86 100 0 0 0 1 0 20 37208 AssaultRifle 1073.24 165.9 -590.15 0 0 0 0 Axon
2289842 637.48 36.02 50.86 100 0 0 0 1 0 65298 38080 AssaultRifle 1073.24 165.9 -590.15 0 1 0 0 Axon
2290096 651.32 11.94 50.86 100 0 0 0 1 0 64270 39276 AssaultRifle 1073.24 165.9 -590.15 0 1 0 0 Axon
2290339 620.66 -98.68 50.86 100 0 0 0 1 0 65041 37270 AssaultRifle 1073.24 165.9 -590.15 0 1 0 0 Axon
2290545 541.41 -137.0 35.41 100 0 0 0 1 0 65298 34186 AssaultRifle 1073.24 165.9 -590.15 0 1 0 0 Axon
2290760 427.73 -140.89 -41.1 100 0 0 0 1 0 20 38222 AssaultRifle 1073.24 165.9 -590.15 0 1 0 0 Axon
2291005 309.67 -164.68 -188.25 100 0 0 0 1 0 771 42468 AssaultRifle 1073.24 165.9 -590.15 0 1 0 0 Axon
2291252 224.01 -227.76 -269.06 100 0 0 0 0 0 2570 45064 AssaultRifle 1073.24 165.9 -590.15 0 0 0 0 Axon
2291498 169.77 -342.87 -270.1 100 0 0 0 0 0 1028 43128 AssaultRifle 1073.24 165.9 -590.15 0 0 0 0 Axon
2291749 93.03 -427.83 -270.1 100 0 0 0 0 0 514 40070 AssaultRifle 1073.24 165.9 -590.15 0 0 0 0 Axon
2291996 -5.1 -511.17 -270.1 100 0 0 0 0 0 514 40070 AssaultRifle 1073.24 165.9 -590.15 0 1 0 0 Axon
2292243 -94.68 -587.33 -270.1 100 0 0 0 0 0 65298 38060 AssaultRifle 1073.24 165.9 -590.15 0 1 0 0 Axon
2292493 -203.49 -630.15 -270.1 100 0 0 0 0 0 65041 35916 AssaultRifle 1073.24 165.9 -590.15 0 1 0 0 Axon
2292745 -315.24 -665.23 -270.1 100 0 0 0 0 0 65041 36054 AssaultRifle 1073.24 165.9 -590.15 0 1 0 0 Axon
2292990 -390.93 -761.89 -270.1 100 0 0 0 0 0 64527 35742 AssaultRifle 1073.24 165.9 -590.15 0 1 0 0 Axon
2293236 -457.9 -857.41 -270.1 100 0 0 0 0 0 64270 32548 AssaultRifle 1073.24 165.9 -590.15 0 1 0 0 Axon
2293484 -507.66 -960.31 -270.1 100 0 0 0 0 0 64013 31144 AssaultRifle 1073.24 165.9 -590.15 0 0 0 0 Axon
WEAPON_PICKED at 2293639 -576.0 -1064.0 -267.0
2293691 -531.41 -1054.32 -270.1 100 0 0 0 0 0 64270 25672 AssaultRifle 1073.24 165.9 -590.15 0 0 0 1 Axon
2293935 -626.74 -1085.48 -270.1 100 0 0 0 0 0 64784 18068 LinkGun 1073.24 165.9 -590.15 0 0 0 0 Axon
2294182 -663.27 -967.27 -270.1 100 0 0 0 0 0 64784 18068 LinkGun 1073.24 165.9 -590.15 0 0 0 0 Axon
2294434 -681.14 -846.19 -270.1 100 0 0 0 0 0 65298 16276 LinkGun 1073.24 165.9 -590.15 0 0 0 0 Axon
2294633 -681.65 -754.25 -270.1 100 0 0 0 0 0 65298 16146 LinkGun 1073.24 165.9 -590.15 0 0 0 0 Axon
2294881 -678.98 -630.86 -270.1 100 0 0 0 0 0 65298 16146 LinkGun 1073.24 165.9 -590.15 0 0 0 0 Axon
2295128 -676.32 -514.73 -270.1 100 0 0 0 0 0 65298 16146 LinkGun 1073.24 165.9 -590.15 0 0 0 0 Axon
2295376 -707.67 -398.89 -270.1 100 0 0 0 0 0 64013 15288 LinkGun 1073.24 165.9 -590.15 0 0 0 0 Axon
2295624 -747.76 -289.85 -270.1 100 0 0 0 0 0 64013 14552 LinkGun 1073.24 165.9 -590.15 0 0 0 0 Axon
2295873 -726.77 -172.75 -265.78 100 0 0 0 0 0 64270 14014 LinkGun 1073.24 165.9 -590.15 0 0 0 0 Axon
2296123 -739.22 -64.99 -270.1 100 0 0 0 0 0 62471 9750 LinkGun 1073.24 165.9 -590.15 0 0 0 0 Axon
2296376 -729.37 54.67 -270.1 100 0 0 0 0 0 62471 1618 LinkGun 1073.24 165.9 -590.15 0 1 0 0 Axon
2296621 -721.11 92.56 -270.1 100 0 0 0 0 0 61185 65232 LinkGun 1073.24 165.9 -590.15 0 1 0 0 Axon
2296871 -721.11 92.56 -270.1 100 0 0 0 0 0 61185 114 LinkGun 1073.24 165.9 -590.15 0 1 0 0 Axon
2297118 -719.91 92.58 -270.1 100 0 0 0 0 0 61185 114 LinkGun 1073.24 165.9 -590.15 0 1 0 0 Axon
2297362 -632.18 93.57 -270.38 100 0 0 0 0 0 61442 336 LinkGun 1073.24 165.9 -590.15 0 1 0 0 Axon
2297609 -510.81 96.48 -311.38 100 0 0 0 0 0 62985 1144 LinkGun 1073.24 165.9 -590.15 0 1 0 0 Axon
2297857 -398.43 102.06 -411.5 100 0 0 0 0 0 64270 908 LinkGun 1073.24 165.9 -590.15 0 1 0 0 Axon
2298107 -259.28 110.06 -590.15 100 0 0 0 0 0 0 34 LinkGun 1073.24 165.9 -590.15 0 1 0 0 Axon
2298354 -142.17 111.09 -590.15 100 0 0 0 0 0 0 65534 LinkGun 1073.24 165.9 -590.15 0 1 0 0 Axon
WEAPON_PICKED at 2298599 20.0 108.0 -587.0
2298602 -32.78 111.07 -590.15 100 0 0 0 0 0 0 65534 LinkGun 1073.24 165.9 -590.15 0 1 0 1 Axon
2298848 86.77 111.05 -590.15 100 0 0 0 0 0 20 34 LinkGun 1073.24 165.9 -590.15 0 0 0 0 Axon
2299093 210.19 111.38 -590.15 100 0 0 0 0 0 20 34 RocketLauncher 1073.24 165.9 -590.15 0 0 0 0 Axon
2299340 331.67 111.75 -590.15 100 0 0 0 0 0 20 34 RocketLauncher 1073.24 165.9 -590.15 0 0 0 0 Axon
2299588 457.51 112.14 -590.15 100 0 0 0 0 0 20 34 LinkGun 1073.24 165.9 -590.15 0 0 0 0 Axon
2299835 576.09 112.61 -590.15 100 0 0 0 0 0 20 320 LinkGun 1073.24 165.9 -590.15 0 0 0 0 Axon
2300081 691.72 115.66 -590.15 100 0 0 0 0 0 20 320 LinkGun 1073.24 165.9 -590.15 0 0 0 0 Axon
2300328 802.39 110.04 -590.15 100 0 0 0 0 0 65298 56298 LinkGun 1073.24 165.9 -590.15 0 0 0 0 Axon
2300578 929.6 72.47 -590.15 100 0 0 0 0 0 64784 52942 LinkGun 1073.24 165.9 -590.15 0 0 0 0 Axon
2300794 1011.07 32.54 -590.15 100 0 0 0 0 0 65041 52474 LinkGun 1073.24 165.9 -590.15 0 0 0 0 Axon
2301037 1059.2 -82.98 -590.15 100 0 0 0 0 0 65041 51516 LinkGun 1073.24 165.9 -590.15 0 0 0 0 Axon
2301287 1048.34 -194.89 -590.15 100 0 0 0 0 0 65041 51516 LinkGun 1073.24 165.9 -590.15 0 0 0 0 Axon
2301532 988.12 -295.89 -590.15 100 0 0 0 0 0 65041 52080 LinkGun 1073.24 165.9 -590.15 0 0 0 0 Axon
2301781 930.16 -409.71 -590.15 100 0 0 0 0 0 65298 52746 LinkGun 1073.24 165.9 -590.15 0 0 0 0 Axon
2302027 938.72 -526.74 -590.15 100 0 0 0 0 0 514 52168 LinkGun 1073.24 165.9 -590.15 0 0 0 0 Axon
2302274 966.56 -640.96 -590.15 100 1 0 0 0 0 1028 51190 LinkGun 1073.24 165.9 -590.15 0 0 0 0 Axon
2302522 980.87 -760.17 -590.15 100 0 0 0 0 0 1028 51152 LinkGun 1073.24 165.9 -590.15 0 0 0 0 Axon
2302774 933.78 -867.95 -590.15 100 0 0 0 0 0 771 52384 LinkGun 1073.24 165.9 -590.15 0 0 0 0 Axon
2302975 958.57 -965.14 -590.15 100 0 0 0 0 0 257 53182 LinkGun 1073.24 165.9 -590.15 0 0 0 0 Axon
2303220 994.3 -1076.06 -590.15 100 0 0 0 0 0 257 53220 LinkGun 1073.24 165.9 -590.15 0 0 0 0 Axon
2303468 959.45 -1187.57 -543.81 100 0 0 0 0 0 0 54308 LinkGun 1073.24 165.9 -590.15 0 0 0 0 Axon
2303717 937.27 -1302.12 -486.54 100 0 0 0 0 0 65041 57278 LinkGun 1073.24 165.9 -590.15 0 1 0 0 Axon
2303965 940.03 -1421.53 -462.0 100 0 0 0 0 0 64784 58732 LinkGun 1073.24 165.9 -590.15 0 1 0 0 Axon
2304213 980.91 -1536.98 -462.0 100 0 0 0 0 0 64784 58732 LinkGun 1073.24 165.9 -590.15 0 1 0 0 Axon
2304460 1073.99 -1613.47 -462.0 100 0 0 0 0 0 64784 58022 LinkGun 1073.24 165.9 -590.15 0 1 0 0 Axon
2304709 1101.77 -1720.74 -462.0 100 0 0 0 0 0 64527 58454 LinkGun 1073.24 165.9 -590.15 0 1 0 0 Axon
2304956 1116.34 -1848.65 -462.0 100 0 0 0 0 0 64527 58860 LinkGun 1073.24 165.9 -590.15 0 1 0 0 Axon
WEAPON_PICKED at 2305054 1166.0 -1932.0 -460.0
2305205 1187.91 -1922.63 -462.0 100 0 0 0 0 0 64013 4 LinkGun 1073.24 165.9 -590.15 1 1 0 1 Axon
2305453 1286.41 -1867.33 -462.0 100 0 0 0 0 0 63499 3446 FlakCannon 1073.24 165.9 -590.15 0 1 0 0 Axon
WEAPON_PICKED at 2305697 1388.0 -1758.0 -500.1
2305701 1353.96 -1768.02 -462.0 100 0 0 0 0 0 64013 65300 FlakCannon 1073.24 165.9 -590.15 0 1 0 1 Axon
2305912 1438.1 -1736.7 -462.0 100 0 0 0 0 0 64270 64390 FlakCannon 1073.24 165.9 -590.15 0 0 0 0 Axon
2306115 1542.71 -1745.77 -462.0 100 0 0 0 0 0 64270 64244 FlakCannon 1073.24 165.9 -590.15 0 0 0 0 Axon
2306364 1665.22 -1760.79 -462.0 100 0 0 0 0 0 64270 64244 FlakCannon 1073.24 165.9 -590.15 0 0 0 0 Axon
2306612 1781.45 -1775.25 -462.0 100 0 0 0 0 0 64270 64244 FlakCannon 1073.24 165.9 -590.15 0 0 0 0 Axon
2306870 1897.68 -1789.67 -462.0 100 0 0 0 0 0 64270 64582 FlakCannon 1073.24 165.9 -590.15 0 0 0 0 Axon
2307115 2022.28 -1772.71 -462.0 100 0 0 0 0 0 64013 4928 FlakCannon 1073.24 165.9 -590.15 0 0 0 0 Axon
2307363 2129.15 -1720.24 -462.0 100 0 0 0 0 0 64270 4928 FlakCannon 1073.24 165.9 -590.15 0 0 0 0 Axon
2307610 2239.07 -1664.12 -462.0 100 0 0 0 0 0 64270 4928 FlakCannon 1073.24 165.9 -590.15 0 0 0 0 Axon
2307859 2345.48 -1607.56 -462.0 100 0 0 0 0 0 64270 5246 FlakCannon 1073.24 165.9 -590.15 0 0 0 0 Axon
2308109 2442.63 -1554.2 -462.0 100 0 0 0 0 0 64270 5246 FlakCannon 1073.24 165.9 -590.15 0 0 0 0 Axon
2308356 2549.09 -1495.67 -462.0 100 0 0 0 0 0 64270 5246 FlakCannon 1073.24 165.9 -590.15 0 0 0 0 Axon
2308603 2655.11 -1437.37 -462.0 100 0 0 0 0 0 64270 5246 FlakCannon 1073.24 165.9 -590.15 0 0 0 0 Axon
2308850 2763.69 -1377.67 -462.0 100 0 0 0 0 0 64270 5246 FlakCannon 1073.24 165.9 -590.15 0 0 0 0 Axon
2309097 2867.17 -1320.77 -462.0 100 0 0 0 0 0 64270 5246 FlakCannon 1073.24 165.9 -590.15 0 0 0 0 Axon
2309349 2958.28 -1243.22 -462.0 100 0 0 0 0 0 64784 16546 FlakCannon 1073.24 165.9 -590.15 0 0 0 0 Axon
2309595 2945.6 -1128.5 -462.0 100 0 0 1 0 0 60157 18176 FlakCannon 2917.38 -474.45 -462.15 0 1 0 0 Axon
2309840 2924.53 -1013.29 -462.0 100 0 0 1 0 0 60157 18176 FlakCannon 2950.57 -568.47 -462.15 0 1 0 0 Axon
2310087 2907.1 -904.34 -462.0 100 0 0 1 0 0 64270 12330 FlakCannon 3040.78 -615.07 -462.15 0 1 0 0 Axon
2310337 2862.34 -885.35 -462.0 100 0 0 1 0 0 63499 6954 FlakCannon 3100.53 -697.03 -462.15 0 1 0 0 Axon
2310584 2750.92 -904.09 -462.0 100 0 0 1 0 0 64013 5030 FlakCannon 3179.36 -770.86 -462.15 0 1 0 0 Axon
2310833 2642.06 -840.35 -407.91 100 0 0 1 1 0 65041 64172 FlakCannon 3230.6 -861.76 -430.1 0 1 0 0 Axon
2311044 2590.17 -794.23 -405.67 100 1 0 1 1 0 771 63532 FlakCannon 3182.9 -748.8 50.8 0 0 0 0 Azure
2311292 2572.62 -743.45 -462.15 100 0 0 1 0 0 1285 62542 FlakCannon 3199.23 -689.97 50.8 0 0 0 0 Azure
2311539 2660.4 -759.64 -462.15 100 0 0 1 0 0 1285 62232 FlakCannon 3186.03 -587.07 50.8 0 0 0 0 Azure
2311788 2776.66 -803.36 -424.15 100 1 1 1 1 0 2313 58580 FlakCannon 3452.17 -1168.95 -366.1 0 0 0 0 Axon
2312037 2884.53 -856.66 -402.41 100 0 0 1 1 0 771 57898 FlakCannon 3468.44 -1275.74 -366.1 0 0 0 0 Axon
2312280 2997.09 -898.87 -448.54 100 0 0 1 1 0 0 58820 FlakCannon 3484.63 -1382.55 -366.1 0 0 0 0 Axon
2312526 3116.03 -902.09 -462.15 100 0 0 1 0 0 0 58820 FlakCannon 3493.53 -1489.7 -366.1 0 0 0 0 Axon
2312773 3237.6 -893.74 -430.1 100 0 0 1 0 0 0 56580 FlakCannon 3498.01 -1596.76 -366.1 0 0 0 0 Axon
2313022 3355.61 -908.1 -366.1 100 0 0 1 0 0 65298 54306 FlakCannon 3499.2 -1689.38 -366.1 0 0 0 0 Axon
2313268 3458.41 -961.11 -366.1 100 0 0 1 0 0 20 48786 FlakCannon 3491.24 -1796.59 -366.1 0 0 0 0 Axon
2313515 3538.84 -1050.61 -366.1 100 0 0 1 0 0 514 47212 FlakCannon 3468.68 -1900.41 -366.1 0 0 0 0 Axon
2313763 3554.58 -1166.53 -366.1 100 0 0 1 0 0 514 47372 FlakCannon 3422.47 -1998.05 -366.1 0 0 0 0 Axon
2313973 3539.19 -1261.11 -366.1 100 0 0 1 0 0 514 47372 FlakCannon 3375.85 -2094.54 -366.1 0 0 0 0 Axon
2314218 3518.61 -1385.26 -354.38 100 0 0 1 1 0 65041 47056 FlakCannon 3351.13 -2145.66 -381.1 0 0 0 0 Axon
2314459 3496.8 -1504.03 -306.55 100 0 0 1 1 0 63756 46904 FlakCannon 3350.09 -2147.82 -381.1 0 0 0 0 Axon
2314709 3473.55 -1621.18 -327.04 100 1 0 1 1 0 62985 46594 FlakCannon 3350.09 -2147.82 -381.1 0 0 0 0 Axon
2314956 3449.41 -1738.04 -366.88 82 0 0 1 0 0 65298 47128 FlakCannon 3350.09 -2147.82 -381.1 0 0 0 0 Axon
2315204 3420.49 -1861.01 -340.76 64 0 0 1 1 0 64784 45918 FlakCannon 3344.4 -2168.15 -364.36 0 0 0 0 Axon
2315451 3389.14 -1976.25 -305.33 64 0 0 1 1 0 61699 46844 FlakCannon 3338.43 -2189.49 -381.17 0 0 0 0 Axon
2315697 3359.22 -2090.32 -336.18 28 0 0 1 1 0 60157 46938 FlakCannon 3338.43 -2189.49 -381.17 1 0 0 0 Axon
WEAPON_PICKED at 2315794 3351.77 -2187.06 -361.84
2315942 3332.57 -2204.82 -366.15 28 0 0 0 0 0 60928 46540 FlakCannon 3338.43 -2189.49 -381.17 0 1 0 1 Axon
2316190 3280.73 -2315.96 -366.15 28 0 0 0 0 0 64527 43356 FlakCannon 3338.43 -2189.49 -381.17 0 0 0 0 Axon
2316439 3217.83 -2414.71 -366.15 28 0 0 0 0 0 64527 39936 FlakCannon 3338.43 -2189.49 -381.17 1 0 0 0 Axon
2316685 3103.29 -2457.27 -366.15 28 0 0 0 0 0 65298 32038 FlakCannon 3338.43 -2189.49 -381.17 1 0 0 0 Axon
2316932 2994.08 -2451.71 -366.15 28 0 0 0 0 0 65041 33612 FlakCannon 3338.43 -2189.49 -381.17 1 0 0 0 Axon
2317182 2866.81 -2469.77 -366.15 28 0 0 0 0 0 65298 34076 FlakCannon 3338.43 -2189.49 -381.17 1 0 0 0 Axon
HEALTH_PICKED at 2317380 2730.0 -2486.0 -392.0
2317431 2748.35 -2480.8 -366.15 33 0 0 1 0 0 0 32964 FlakCannon 605.14 -2208.34 -142.15 1 0 1 0 Axon
2317680 2630.77 -2483.65 -366.15 33 0 0 1 0 0 0 33154 FlakCannon 575.41 -2103.57 -142.15 1 0 0 0 Axon
2317927 2512.76 -2488.09 -366.15 33 0 0 1 0 0 20 33202 FlakCannon 545.92 -1999.65 -142.15 1 0 0 0 Axon
HEALTH_PICKED at 2317976 2448.0 -2486.0 -392.0
2318178 2390.4 -2490.65 -366.15 38 0 0 1 0 0 257 31440 FlakCannon 491.11 -1908.43 -142.15 1 0 1 0 Axon
HEALTH_PICKED at 2318425 2226.0 -2484.0 -392.0
2318429 2264.03 -2472.17 -366.15 43 0 0 1 0 0 514 30724 FlakCannon 400.18 -1868.02 -142.15 1 0 1 0 Axon
2318672 2150.87 -2496.82 -375.72 43 1 0 1 0 0 1285 28484 FlakCannon 299.7 -1871.29 -142.15 0 0 0 0 Axon
2318920 2035.07 -2477.65 -393.09 43 0 0 1 0 0 1285 28598 FlakCannon 235.88 -1786.7 -142.15 0 0 0 0 Axon
2319165 1932.84 -2434.85 -408.42 43 0 0 1 0 0 1028 28310 FlakCannon 156.8 -1718.91 -142.15 0 0 0 0 Axon
2319412 1826.08 -2386.68 -414.1 43 0 0 0 0 0 1028 28310 FlakCannon 156.8 -1718.91 -142.15 0 0 0 0 Axon
2319659 1709.36 -2333.51 -414.1 43 0 0 1 0 0 1028 28310 FlakCannon 117.58 -1526.05 -79.71 0 1 0 0 Axon
2319908 1622.31 -2261.52 -414.1 43 0 0 0 0 0 1028 28310 FlakCannon 117.58 -1526.05 -79.71 0 1 0 0 Axon
2320158 1570.85 -2150.45 -433.47 43 0 0 0 0 0 3342 29848 FlakCannon 117.58 -1526.05 -79.71 0 1 0 0 Axon
2320409 1467.81 -2099.0 -448.9 43 0 0 0 0 0 3856 30352 FlakCannon 117.58 -1526.05 -79.71 0 1 0 0 Axon
2320651 1349.59 -2071.11 -462.1 43 0 0 0 0 0 2827 30930 FlakCannon 117.58 -1526.05 -79.71 0 1 0 0 Axon
2320900 1235.3 -2050.38 -462.1 43 0 0 0 0 0 514 30900 FlakCannon 117.58 -1526.05 -79.71 0 1 0 0 Axon
2321148 1115.71 -2029.04 -462.1 43 0 0 0 0 0 1028 30900 FlakCannon 117.58 -1526.05 -79.71 0 1 0 0 Axon
WEAPON_PICKED at 2321303 1009.0 -1989.0 -500.1
2321395 999.18 -2004.84 -462.1 43 0 0 0 0 0 1285 28470 FlakCannon 117.58 -1526.05 -79.71 0 1 0 1 Axon
2321643 938.65 -1917.41 -462.1 43 0 0 0 0 0 1028 21770 FlakCannon 117.58 -1526.05 -79.71 0 0 0 0 Axon
2321889 964.88 -1803.35 -462.1 43 0 0 0 0 0 1028 21770 FlakCannon 117.58 -1526.05 -79.71 0 0 0 0 Axon
2322096 993.71 -1698.34 -462.1 43 0 0 0 0 0 1028 21770 FlakCannon 117.58 -1526.05 -79.71 0 0 0 0 Axon
2322341 1024.46 -1584.82 -462.1 43 0 0 0 0 0 514 21922 FlakCannon 117.58 -1526.05 -79.71 0 0 0 0 Axon
2322591 1040.61 -1470.41 -462.1 43 0 0 0 0 0 514 21922 FlakCannon 117.58 -1526.05 -79.71 0 0 0 0 Axon
2322843 987.76 -1362.78 -462.1 43 0 0 0 0 0 0 21460 FlakCannon 117.58 -1526.05 -79.71 0 0 0 0 Axon
2323095 981.01 -1249.54 -512.83 43 0 0 0 0 0 20 21346 FlakCannon 117.58 -1526.05 -79.71 0 0 0 0 Axon
2323333 1015.22 -1137.53 -568.83 43 0 0 0 0 0 0 21384 FlakCannon 117.58 -1526.05 -79.71 0 0 0 0 Axon
2323582 1011.77 -1013.44 -590.1 43 0 0 0 0 0 0 20142 FlakCannon 117.58 -1526.05 -79.71 0 0 0 0 Axon
2323829 980.04 -900.83 -590.1 43 0 0 0 0 0 20 18478 FlakCannon 117.58 -1526.05 -79.71 0 0 0 0 Axon
2324078 956.35 -786.12 -590.1 43 0 0 0 0 0 20 18478 FlakCannon 117.58 -1526.05 -79.71 0 0 0 0 Axon
2324327 954.11 -667.74 -590.1 43 0 0 0 0 0 0 13692 FlakCannon 117.58 -1526.05 -79.71 0 0 0 0 Axon
2324574 978.12 -552.71 -590.1 43 0 0 0 0 0 64784 16336 FlakCannon 117.58 -1526.05 -79.71 0 0 0 0 Axon
2324821 980.72 -425.0 -590.1 43 0 0 0 0 0 64784 16436 FlakCannon 117.58 -1526.05 -79.71 0 0 0 0 Axon
