BotName Bulent
Time LocX LocY LocZ Health DistToEnemy Shooting AltShooting EnemyVisibility Jumping Crouching
17937 2073.97 -1399.6 -79.1 100 650.98 true false false false false
17987 2073.23 -1425.72 -79.1 100 677.09 true false false false false
18042 2072.78 -1452.82 -79.1 100 704.17 false false false false false
18096 2073.62 -1480.39 -79.1 100 731.65 false false false false false
18156 2076.06 -1508.36 -79.1 100 759.45 false false false false false
18209 2069.96 -1535.44 -79.1 100 786.82 false false false false false
18268 2051.77 -1550.06 -79.1 100 802.62 false false false false false
18309 2038.74 -1556.44 -79.1 100 810.09 false false false false false
18364 2006.63 -1563.6 -79.1 100 820.8 false false false false false
18416 1991.5 -1551.88 -79.1 100 811.33 false false false false false
18469 1990.31 -1533.03 -79.1 100 792.89 false false false false false
18518 1992.79 -1523.93 -79.1 100 783.51 false false false false false
18590 2012.48 -1487.87 -79.1 100 744.97 false false false false false
18641 2028.43 -1465.36 -79.1 100 720.61 false false false false false
18690 2036.36 -1440.05 -79.1 100 694.55 false false false false false
18745 2037.88 -1412.53 -79.1 100 667.04 false false false false false
18797 2037.23 -1399.47 -79.1 100 654.14 false false false false false
18848 2034.09 -1373.53 -79.1 100 628.78 false false false false false
18897 2029.19 -1345.4 -79.1 100 601.56 false false false false false
18970 2022.57 -1312.17 -79.1 100 569.71 false false false false false
19015 2017.56 -1288.0 -79.1 100 546.73 false false false false false
19063 2011.96 -1261.48 -79.1 100 521.71 false false false false false
19111 2009.12 -1248.23 -79.1 100 509.3 false false false false false
19161 2003.23 -1221.28 -79.1 100 484.28 false false false false false
19230 1997.05 -1195.88 -79.1 100 461.12 false false false false false
19266 1988.5 -1165.61 -79.1 100 434.3 false false false false false
19324 1981.9 -1144.35 -79.1 100 416.05 false false false false false
19380 1973.42 -1119.63 -79.1 100 395.62 false false false false false
19439 1962.9 -1090.49 -79.1 100 372.67 false false false false false
19501 1955.09 -1068.61 -79.1 100 356.2 false false false false false
19545 1949.67 -1052.05 -79.1 100 344.02 false false false false false
19609 1939.78 -1013.63 -79.1 100 316.16 false false false false false
19657 1935.59 -990.29 -79.1 100 299.44 false false false false false
19697 1939.84 -966.08 -79.1 100 277.69 false false false false false
19748 1946.05 -951.89 -79.1 100 262.77 false false false false false
19795 1962.34 -923.86 -79.1 100 230.87 false false false false false
19847 1971.9 -901.35 -79.1 100 207.76 false false false false false
19895 1973.21 -884.94 -79.1 100 195.17 false false false false false
19949 1971.94 -867.08 -79.1 100 184.24 false false false false false
20011 1963.97 -832.68 -79.1 100 171.44 false false false false false
20059 1957.17 -814.03 -79.1 100 169.52 false false false false false
20108 1941.53 -782.92 -79.1 100 175.69 false false false false false
20158 1926.87 -761.3 -79.1 100 187.56 false false false false false
