BotName Jack
Time LocX LocY LocZ Health DistToEnemy Shooting AltShooting EnemyVisibility Jumping Crouching
24684 1678.92 444.07 -78.1 130 851.6 false false false false false
24733 1657.21 450.9 -78.1 130 865.6 false false false false false
24782 1635.22 456.72 -78.1 130 879.13 false false false false false
24831 1612.63 462.14 -78.1 130 892.91 false false false false false
24882 1590.45 467.19 -78.1 130 906.57 false false false false false
24931 1567.77 472.21 -78.1 130 920.77 false false false false false
24981 1545.55 477.07 -78.1 130 934.99 false false false false false
25030 1523.3 481.79 -78.1 130 949.43 false false false false false
25079 1488.87 487.16 -78.1 130 970.72 false false false false false
25128 1466.15 488.0 -78.1 130 982.87 false false false false false
25177 1443.98 486.12 -78.1 130 992.79 false false false false false
25227 1421.7 481.55 -78.1 130 1000.9 false false false false false
25276 1399.89 475.11 -78.1 130 1007.66 false false false false false
25325 1378.4 467.66 -78.1 130 1013.88 false false false false false
25375 1357.1 459.67 -78.1 130 1020.01 false false false false false
25425 1336.06 451.03 -78.1 130 1025.95 false false false false false
25475 1315.02 441.2 -78.1 130 1031.42 false false false false false
25524 1292.78 436.6 -78.1 130 1042.15 false false false false false
25574 1258.45 435.01 -78.1 130 1063.55 false false false false false
25623 1235.24 434.04 -78.1 130 1078.47 false false false false false
25673 1212.57 432.17 -78.1 130 1092.66 false false false false false
